"id","targeting_score","visual_appeal","contextual_relevance","headline_length","cta_strength","position_on_page","ad_format","age_group","gender","location","time_of_day","day_of_week","brand_familiarity","device_type","ad_frequency","market_saturation","seasonality","headline_sentiment","headline_word_count","headline_power_words","body_text_length","body_word_count","body_sentiment","headline_question","headline_numbers","body_keyword_density","body_readability_score","CTR"
4986,NA,NA,NA,89,NA,"In-Content","Text","25-34",NA,"South","Morning","Tuesday",NA,"Mobile",10,NA,0,-3.21714970335632,8,0,78,28,-1.64433910601719,0,0,0.0944285197509453,74.7330411104485,0
1669,0,5.91351075253321,0,6,4,"Top Banner","Image","25-34","Male","West","Morning","Wednesday",3,"Desktop",4,6,0,2.22443467796279,4,1,7,2,0.341969931362876,0,0,0.034497113362886,84.4173591583967,0
5649,3,7.08467105175256,0,96,1,"In-Content","Text","25-34","Male","Northeast","Morning","Monday",2,"Desktop",4,2,0,-0.650417243947069,12,1,200,21,-2.74182820461611,1,1,0.044651647945866,87.3856342863292,0
4763,2,3.44528810012477,1,79,2,"In-Content","Text","35-44","Male","Midwest","Morning","Tuesday",5,"Desktop",10,3,1,-0.301827468176778,12,0,144,21,3.13640732894073,0,0,0.0135068178619258,81.0420775320381,0
3907,3,-3.16975041100945,0,88,3,"In-Content","Text","25-34","Female","Northeast","Morning","Friday",7,"Desktop",10,2,1,3.20040498216538,10,1,151,21,0.727188972785708,1,0,0.0330081963608973,83.5235549253412,0
3355,7,0.720519976892936,0,79,4,"Side Banner","Text","25-34","Female","Northeast","Evening","Tuesday",6,"Mobile",6,4,0,0.280606385317719,7,1,110,2,0.382115220458108,0,1,0.0535302216070704,95.3805968631059,0.00289405037450072
6912,6,0.50963691936057,0,90,5,"In-Content","Text","45-54","Male","South","Evening","Thursday",4,"Mobile",10,3,0,4.53286515627124,14,0,123,22,1.01470742503218,1,1,0.0424713556747884,70.413371140603,0
5948,3,3.42479775962512,1,80,3,"Side Banner","Text","18-24","Female",NA,"Afternoon","Thursday",5,"Mobile",3,3,0,0.65518677327843,12,1,37,5,-0.751832864812894,1,0,0.0110431161569431,97.9213985148817,0
3165,3,-1.19612320357807,0,8,7,"In-Content","Image","25-34","Male","Northeast","Afternoon","Monday",5,"Mobile",6,4,1,0.425652927975646,5,0,45,9,1.99830095403411,1,1,0.0672376252547838,56.3996662735008,0.00849652317104446
1834,1,-3.82157956351676,0,13,1,"Side Banner","Image","75-84","Male","Northeast","Evening","Saturday",1,"Mobile",4,3,1,-2.93741167068947,3,0,23,6,-1.2935027450736,1,1,0.0603670110763051,66.4102220442146,0
6826,7,-1.54449061142076,1,95,1,"In-Content","Text","25-34","Male","Midwest","Afternoon","Wednesday",1,"Mobile",10,3,0,-2.66928264747446,5,1,185,32,1.76618123610691,0,1,0.0438279391685501,80.4492101538926,0
5554,9,0.20916996795564,0,95,4,"Side Banner","Text","45-54",NA,"Northeast","Night","Thursday",5,"Desktop",4,6,1,-1.84784842430538,14,0,98,25,0.835513957960275,1,1,0.087826004747767,81.5437383484095,0
1300,2,2.75904219633798,0,96,8,"Top Banner","Text","25-34","Female","South","Afternoon","Thursday",8,"Mobile",2,3,0,4.45631971352303,13,1,162,1,1.9027299238281,1,0,0.0829728022194468,92.5792904687114,0
5296,8,3.97263151982854,1,91,3,"Side Banner","Text","45-54","Female","West","Afternoon","Wednesday",8,"Desktop",3,0,0,0.521232350089164,13,1,153,18,3.05471523155907,0,1,0.0876763679948635,61.1882655415684,0
3659,6,7.14411146930015,0,92,4,"Side Banner","Text","18-24","Male","South","Afternoon","Thursday",2,"Mobile",2,1,0,0.0654204913534614,12,0,96,20,0.310815318189971,0,0,0.0347710677585565,78.2758086686954,0
1029,1,3.20763571934006,1,81,3,"Side Banner","Text","45-54","Female","South","Afternoon","Monday",9,"Mobile",3,4,0,-2.22339065357281,8,1,101,11,-3.93089621329636,0,1,0.0889216077537276,52.0862423814833,0
2518,4,1.88573010727139,0,82,1,"Side Banner","Text","18-24","Female","West","Morning","Friday",6,"Mobile",10,1,1,2.58629176063874,7,1,169,6,1.91873105088102,1,0,0.0698957858351059,99.5269072242081,0
8527,1,4.69530681046618,1,76,4,"Side Banner","Text","25-34",NA,"Northeast","Morning","Tuesday",6,"Desktop",4,4,0,-3.2032474294321,13,0,74,29,0.557059662293421,1,0,0.0550938876881264,61.4868125412613,0.00381401900976697
9992,4,3.72927735964808,1,91,3,"In-Content","Text","25-34","Male","Northeast","Evening","Tuesday",2,"Mobile",8,2,0,1.03261563746215,5,1,127,23,-0.7172544795246,1,0,0.0311659916955978,51.8932988517918,0
2525,7,3.83985793036793,0,89,3,"Side Banner","Text","35-44","Male","West","Night","Sunday",4,"Mobile",8,5,0,-2.58085000907216,7,0,160,15,1.16292332181874,0,0,0.0474243921390735,99.1740258643404,0
9991,6,5.70997267828038,0,84,1,"Top Banner","Text","25-34","Male","South","Afternoon","Thursday",5,"Desktop",3,4,1,0.0363069263745925,6,0,4,22,2.72637034904824,0,0,0.0773666740115732,66.133271495346,0
5838,8,2.75909859536332,1,94,3,"Top Banner","Text",NA,NA,"Midwest","Afternoon","Tuesday",1,"Mobile",9,2,0,-0.292955016556522,5,0,45,39,-3.07951879999214,1,0,0.0821930526476354,57.8122415929101,0.0174646307830477
3091,1,3.13797020743551,0,82,1,"Top Banner","Text","18-24","Male","Northeast","Evening","Monday",3,"Desktop",10,2,1,2.20452252400088,12,0,194,20,0.958062734122605,0,0,0.0310650531086139,58.2785948878154,0
3424,7,2.27294777144829,0,83,2,"Top Banner","Text","18-24","Male","Midwest","Afternoon","Tuesday",7,"Desktop",6,3,1,-2.50232858695667,8,1,97,22,-2.30255001666164,0,0,0.0726914418768138,92.2064260812476,0
2124,4,-1.54911134884894,1,92,6,"Side Banner","Text","45-54","Male","Northeast","Afternoon","Tuesday",3,"Mobile",10,2,1,-1.10031363781559,7,0,191,26,0.32916207770197,0,0,0.0694525142712519,50.2529447781853,0
2964,3,-0.602279273911118,1,87,2,"Side Banner","Text","18-24","Male","West","Morning","Tuesday",7,"Mobile",8,1,1,-0.403740224203432,14,1,132,33,1.36676746685609,1,0,0.0511221378319897,99.3596668122336,0
7455,3,3.05989048121855,0,NA,2,"Side Banner","Text","18-24","Female","West","Afternoon","Saturday",2,"Mobile",4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2459,3,-0.0375171565410124,1,21,1,"In-Content","Text","35-44","Female","South","Evening","Wednesday",6,"Mobile",8,5,0,-0.233684756543271,5,0,104,21,1.1895390008739,1,0,0.0129862180654891,77.9355179169215,0.00728700051331369
3170,3,3.30606588692792,0,64,3,"Side Banner","Text","45-54","Other","Northeast","Evening","Monday",2,"Mobile",7,11,0,0.256134756796742,8,1,29,6,-3.10396305631964,0,0,0.0788878020178527,57.588047022,0.0038287938677897
9904,1,5.20333693971812,1,85,0,"Top Banner","Text","45-54","Male","South","Evening","Tuesday",4,"Mobile",4,5,0,-0.978394926007209,6,1,118,22,-2.51933890853724,0,0,0.0633628207212314,94.3985509802587,0.00618074989022482
8060,2,3.46355476553063,1,8,3,"In-Content","Image","55-64","Female","Northeast","Morning","Sunday",1,"Mobile",6,6,0,-2.55402140004262,5,1,13,3,1.11145836529891,1,1,0.0781863491237164,68.1234349496663,0.0126123477343009
2512,2,1.57881319661924,0,98,4,"Side Banner","Text","35-44","Female","West","Afternoon","Sunday",6,"Mobile",8,4,0,-0.221374126203967,15,0,7,36,1.71874942427336,1,1,0.0931782177626155,56.1126671731472,0
4364,5,4.87019465324745,0,77,3,"Side Banner","Text","25-34","Female",NA,"Evening","Sunday",2,"Mobile",1,4,0,1.85169370222252,7,0,43,36,-3.57501025893803,1,0,0.0263016213709489,51.6576209338382,0.0155823563200105
3516,1,0.563366486346304,0,20,1,"In-Content","Image","25-34","Female","South","Afternoon","Saturday",4,"Desktop",3,2,1,4.03907308790779,5,0,24,5,0.366569243039347,0,0,0.0418179933843203,62.558462517336,0
5463,3,1.5477621051439,1,90,2,"In-Content","Text","25-34","Male","Midwest","Evening","Wednesday",1,"Desktop",8,1,0,3.08663978580768,7,0,147,1,-0.324555575423303,0,1,0.0950700278929435,99.0976700559258,0
4662,3,0.572213324065704,0,15,4,"Side Banner","Image","18-24","Female","Midwest","Afternoon","Wednesday",5,"Mobile",8,3,1,-0.208163418979687,5,1,47,7,1.18184780226149,1,0,0.0147230237978511,93.9913747133687,0
2914,5,3.63084291885671,1,95,5,"Top Banner","Text","45-54","Male","South","Morning","Tuesday",8,"Mobile",1,6,1,-0.12279301989589,8,1,8,7,1.18567569905583,1,1,0.0336247833026573,95.7682482432574,0
8232,5,4.08720700096028,0,88,3,"In-Content","Text","25-34","Male",NA,"Evening","Friday",2,"Desktop",6,2,1,-3.09901411789251,9,0,27,19,-0.521551810511623,0,1,0.0979397374833934,69.6694240323268,0
7449,NA,NA,NA,93,NA,"Top Banner","Text","25-34","Male","Northeast","Morning","Monday",NA,"Mobile",8,NA,0,-1.4640240650591,9,1,96,33,0.267119529823992,1,0,0.0974012148100883,58.138178254012,0
5421,1,8.06259470997836,0,79,1,"In-Content","Text","45-54","Male",NA,"Afternoon","Thursday",2,"Mobile",3,5,0,-2.13262517255588,10,1,31,20,2.63405961304865,1,1,0.0347178617003374,65.7435991452076,0.0146868431253918
8515,3,7.19400907305157,1,91,1,"Side Banner","Text","25-34","Female","Northeast","Afternoon","Monday",1,"Desktop",5,10,0,-1.55225349763441,15,1,63,22,1.50520293110627,1,0,0.0331517721596174,75.1270145061426,0
2072,NA,NA,NA,95,NA,"Top Banner","Text","45-54","Female","South","Night","Saturday",NA,"Mobile",10,NA,1,0.357593610627867,13,1,191,16,0.418965177911257,1,0,0.017615816835314,51.2883012415841,0
6168,2,2.33317725931107,0,80,3,"Side Banner","Text","45-54","Male","Midwest","Afternoon","Thursday",3,"Mobile",6,3,0,-0.769120881001803,13,0,143,25,3.99626229287078,0,0,0.0871056467224844,83.6599211208522,0
7954,3,3.97185058906145,0,20,4,"In-Content","Image","35-44","Female","South","Afternoon","Friday",4,"Mobile",3,7,1,3.21271334162471,4,1,12,9,0.981671330730087,1,0,0.0626508529600687,55.5458225077018,0.0136459123260459
8177,4,-0.965056584403656,0,NA,5,"Side Banner","Text","25-34","Female","Northeast","Afternoon","Tuesday",8,"Mobile",7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8844,2,4.74042227396451,0,88,7,"Top Banner","Text","25-34","Female","Midwest","Morning","Saturday",3,"Desktop",4,4,1,4.79334681330579,6,1,108,27,-1.39008935381673,1,0,0.0916961647639983,90.2441765065305,0
7909,2,0.548968786613398,1,91,1,"Side Banner","Text","35-44","Female","South","Evening","Sunday",3,"Mobile",9,1,1,-1.54765762627688,14,0,0,12,0.665304951813284,1,1,0.0207686157128774,51.9847195362672,0
2541,4,6.46490756373213,1,86,2,"Top Banner","Text","18-24","Male","West","Night","Tuesday",9,"Desktop",4,3,1,-1.76717322564066,11,1,115,20,-1.35972666163931,0,0,0.0100775491585955,81.6039255238138,0
4166,4,-0.235613570344932,0,88,2,"Side Banner","Text","45-54","Female","South","Morning","Wednesday",1,"Desktop",2,13,1,-1.70680804321312,15,1,123,38,1.16350672829227,1,0,0.0192789580859244,74.2489141295664,0
9126,4,7.42517271449068,0,91,1,"Top Banner","Text","45-54","Male","West","Afternoon","Monday",4,"Desktop",5,5,0,2.19246491327807,8,0,5,15,0.940927024818774,1,0,0.0439370023552328,64.3501522368751,0
9352,3,4.28999560281886,1,76,2,"Side Banner","Text","18-24","Male","Midwest","Evening","Monday",6,"Mobile",1,0,0,4.29336020351623,9,1,112,22,2.94484279755475,0,1,0.0952730964915827,96.0396837443113,0
6453,2,1.92386033291474,0,8,3,"Side Banner","Image","45-54","Female","Midwest","Evening","Friday",3,"Desktop",9,2,1,-0.438932377833624,5,0,14,4,-3.49655526079474,0,0,0.0437382416566834,77.426133339759,0
7877,2,4.85964256702092,0,87,6,"Top Banner","Text","45-54","Male","South","Night","Friday",3,"Tablet",1,2,0,-2.32935369984969,12,1,27,8,-1.42513639891326,0,0,0.0972251065610908,67.1527285245247,0
2056,2,2.79522536681975,0,93,4,"Side Banner","Text","35-44","Male","Northeast","Evening","Monday",4,"Desktop",8,3,1,-1.17057104990059,13,0,161,23,0.581997789926511,1,0,0.0533241085126065,83.7646606261842,0
1793,1,-6.90563583034094,1,81,3,"In-Content","Text","45-54","Female","South","Afternoon","Thursday",2,"Mobile",6,1,1,-0.334918699895715,8,1,87,33,1.57156175901947,0,1,0.0400682532647625,81.8353635491803,0
2228,4,2.90563478361634,1,83,6,"Side Banner","Text","25-34","Female","South","Evening","Tuesday",2,"Desktop",4,2,1,1.25370220072056,11,0,157,14,1.27486374126397,0,1,0.0571130251721479,78.9606373989955,0
8117,2,1.5378280475799,0,89,2,"Top Banner","Text","75-84","Male","Northeast","Morning","Saturday",8,"Mobile",2,3,0,-2.92197455012213,6,1,98,1,-2.48330217433158,0,1,0.021109193644952,87.9621126223356,0
8991,3,3.78081081411901,0,6,1,"Top Banner","Image","25-34","Male",NA,"Morning","Wednesday",11,"Desktop",7,3,0,-1.57455737341806,2,1,42,9,-1.06664109728581,1,1,0.077537680300884,50.5550134112127,0.0147515155161275
5778,1,-3.17445125577958,1,NA,2,"Side Banner","Image","35-44","Female","South","Morning","Friday",2,"Desktop",9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
8685,4,2.03760366287105,0,5,1,"Side Banner","Image","18-24","Female","Northeast","Afternoon","Thursday",2,"Desktop",10,2,1,2.56016092535223,2,0,18,1,0.572627155760565,0,0,0.0977139555197209,95.604809327051,0
8007,2,-0.788436965544163,1,98,1,"Top Banner","Text","25-34","Female",NA,"Evening","Wednesday",1,"Mobile",9,3,0,-3.96236818253046,5,0,45,11,0.927957602964083,0,0,0.0972627424588427,79.9602167331614,0
8696,6,6.65487743075353,0,95,6,"In-Content","Text","25-34","Female","Midwest","Evening","Monday",1,"Mobile",4,1,1,-3.36186334180986,8,1,184,23,1.65023423678228,0,1,0.0981616910966113,81.8752448889427,0
3618,4,4.17845543835931,1,92,2,"Top Banner","Text","45-54","Female","Midwest","Afternoon","Saturday",3,"Mobile",3,1,0,1.53804693379663,9,0,171,30,0.928888178696807,0,1,0.0875167851289734,75.5109003395773,0
7969,5,-5.4361590637987,0,91,14,"In-Content","Text","55-64","Female","West","Afternoon","Saturday",10,"Mobile",1,1,0,1.53599538607151,10,1,22,12,0.408319300181173,1,0,0.0631813777890056,80.73164538946,0
8780,2,-2.13430479829938,0,10,1,"Side Banner","Image","65-74","Male","Northeast","Morning","Friday",5,"Mobile",6,7,1,-1.08676211443146,5,1,47,10,-1.23743253925398,0,0,0.0627031604992226,57.333420321811,0
9481,3,3.5672012212119,1,85,4,"Side Banner","Text","35-44","Male","Northeast","Afternoon","Saturday",3,"Mobile",4,2,1,2.5644285080601,14,1,109,7,3.58733140558623,1,1,0.0658528086193837,55.9566142968833,0.0104622096294607
6895,2,3.59347993186996,0,12,4,"Top Banner","Image","45-54","Male","West","Afternoon","Thursday",2,"Mobile",6,7,0,1.62231567062991,2,0,48,8,-1.84738359048555,0,1,0.0826184750115499,89.7127586533315,0
9373,1,-0.301755858003077,1,84,5,"Side Banner","Text","45-54","Female","Midwest","Afternoon","Tuesday",1,"Mobile",9,1,1,0.560311098057609,10,0,38,10,1.49729838751178,0,1,0.0714547792146914,68.2431559078395,0
3232,4,-0.251777971754638,1,90,11,"In-Content","Text","25-34","Other","West","Night","Sunday",3,"Mobile",9,3,0,-0.591268645954546,7,1,70,15,1.75858350583945,1,1,0.0803175669233315,94.4936031010002,0
1891,4,-6.13028506683986,0,9,1,"In-Content","Image","35-44","Male","South","Afternoon","Monday",2,"Mobile",2,1,0,-3.71804343663094,3,0,11,0,1.23411259654145,0,1,0.0331181610631757,85.4046327993274,0.00192692078518424
8284,2,6.09197850910119,1,89,4,"Top Banner","Text","35-44","Male","West","Morning","Thursday",1,"Mobile",9,1,0,2.64109388872973,13,0,132,8,0.680617267038684,0,0,0.0290938756382093,50.5146129056811,0
8848,5,0.860227888733254,1,5,2,"In-Content","Image","25-34","Female","South","Afternoon","Thursday",4,"Mobile",7,1,1,-1.64889258675021,3,0,3,9,-4.03876145600475,0,1,0.0328514115000144,88.5465566650964,0
9831,2,2.07939223517076,1,78,2,"Top Banner","Text","18-24","Male","South","Afternoon","Friday",3,"Desktop",1,8,0,3.59933759789052,12,1,176,24,-1.54085177545956,0,1,0.0570711723598652,69.9755184003152,0.0124498555950573
2730,7,-3.07293468271101,0,97,5,"Side Banner","Text","45-54","Male","South","Morning","Friday",5,"Mobile",3,3,1,-0.158723457764079,6,1,128,14,-2.02399109006714,1,0,0.0594899344281294,88.3011597790755,0
8241,5,7.83863216777856,1,99,2,"Top Banner","Text","45-54","Male","South","Afternoon","Thursday",2,"Mobile",9,1,1,0.26875711050319,9,0,55,28,-0.910208378779295,1,1,0.0241838228306733,93.1487695896067,0
6828,4,-1.61024027273721,0,85,6,"In-Content","Text","25-34","Male","South","Morning","Wednesday",5,"Mobile",10,3,1,0.105976280592789,9,1,77,6,0.188976308268526,0,0,0.0383970430493355,56.6622471669689,0
5668,3,6.82141917330759,1,96,7,"In-Content","Text","35-44","Male",NA,"Morning","Tuesday",4,"Mobile",1,1,0,-0.704303283491079,13,1,168,27,-4.45008914602651,1,0,0.0575598350306973,85.0400671362877,0
1105,0,5.56749571061519,0,93,10,"Side Banner","Text","35-44","Female","South","Afternoon","Friday",4,"Mobile",10,1,1,5.41009420963707,8,0,0,27,0.920205935440062,1,1,0.0267230861145072,61.3075904198922,0
7566,5,2.29103660187952,0,54,1,"Top Banner","Text","35-44","Male","West","Afternoon","Tuesday",4,"Mobile",10,7,0,-1.65440086038507,6,1,181,36,0.591743530082528,0,1,0.0601502171740867,89.2516070045531,0.0146639082807374
1569,7,3.54254826197868,0,9,2,"Side Banner","Image","55-64","Female","South","Morning","Sunday",3,"Tablet",3,3,0,0.685867623163308,5,1,47,3,1.19554740782362,0,1,0.0913722178898752,53.0134780565277,0
8542,3,1.81743130584234,0,79,3,"In-Content","Text","35-44","Male",NA,"Evening","Thursday",7,"Mobile",6,2,0,-0.0988179439466626,6,1,48,0,-0.795415436513899,0,1,0.0519431530009024,99.6064946637489,0
8858,1,5.18142349635507,1,86,3,"Side Banner","Text","18-24","Male","South","Afternoon","Saturday",5,"Mobile",7,4,1,2.48677394146579,8,1,148,10,-3.67209647238913,0,0,0.0482656091824174,58.1267690751702,0
5932,1,3.92845751455911,0,97,2,"Top Banner","Text","18-24","Female","West","Evening","Saturday",7,"Mobile",7,3,1,-4.08284748700281,12,0,13,7,-0.790806252000299,1,0,0.0136388068529777,61.6642305627465,0
4290,1,8.23002118300913,0,92,7,"Side Banner","Text","35-44","Female","South","Evening","Sunday",5,"Mobile",4,3,1,-0.233512508474592,6,0,16,10,3.37423503895456,1,1,0.0320447133760899,88.7197637115605,0.0137394326736194
3194,2,-1.39598133956235,1,99,5,"Side Banner","Text","18-24","Female","South","Night","Friday",3,"Mobile",3,0,0,4.08512739572289,15,0,106,9,3.30192425779697,1,0,0.0698949102405459,67.0813091681339,0
8792,NA,NA,NA,86,NA,"In-Content","Text",NA,"Female","South","Afternoon","Friday",NA,"Desktop",5,NA,0,-0.541770876406608,10,1,134,37,-0.258478167328593,0,1,0.0791056661424227,66.4246654021554,0
9283,1,5.21105062360208,0,88,6,"Side Banner","Text","55-64","Female","South","Evening","Friday",2,"Mobile",10,4,1,2.67753705290305,9,1,23,26,-0.534491315248384,0,0,0.0562628421117552,78.5020729410462,0
5771,1,2.12327706331452,0,88,5,"Top Banner","Text","25-34","Male","South","Afternoon","Thursday",1,"Mobile",5,7,1,1.68978919170471,8,0,169,35,-1.58843254086383e-05,0,0,0.0382318156212568,81.7607713514008,0
4578,7,2.75706556247794,0,99,1,"Top Banner","Text","25-34","Male","South","Afternoon","Sunday",3,"Mobile",8,11,0,0.947721874909315,14,1,46,18,-2.13045609638822,0,0,0.0409420049795881,90.2797944843769,0
5911,NA,NA,NA,7,NA,"Side Banner","Image","18-24","Female","Northeast","Afternoon","Sunday",NA,"Desktop",9,NA,0,0.652981392117146,3,0,36,0,3.66740817760813,0,0,0.0462888049613684,72.8964286157861,0
3913,4,1.90877843052952,1,69,3,"In-Content","Text","18-24","Female","Northeast","Afternoon","Friday",5,"Desktop",3,0,0,1.53037541054074,13,0,57,16,0.75532313949967,1,0,0.0448374378168956,51.874916581437,0.00894423078472351
8324,3,1.89798524216863,1,99,1,"Top Banner","Text","25-34","Female","Midwest","Morning","Sunday",5,"Mobile",8,12,1,-1.78304985686758,10,0,143,9,-0.727977376933461,1,1,0.098799666413106,84.6388134756126,0
9673,1,1.24457360896033,0,93,1,"Top Banner","Text","35-44","Female","South","Morning","Wednesday",7,"Mobile",9,5,1,0.968927891411845,7,0,45,23,-0.565515884013107,1,0,0.0322529784613289,64.7200988372788,0
3467,6,4.14409426645138,1,96,3,"Top Banner","Text","18-24","Male","South","Night","Wednesday",6,"Mobile",5,8,1,-1.85670831809932,11,1,46,40,-0.0624275196408845,1,1,0.0319047383172438,82.1484782500193,0
4259,2,5.58584355727804,0,8,3,"Side Banner","Image","75-84","Male","West","Afternoon","Thursday",1,"Desktop",2,7,0,-3.18984111907989,2,1,22,8,-3.73945431212796,1,0,0.0520432378491387,51.3104345998727,0
1760,2,4.1993213875354,1,6,3,"Side Banner","Image",NA,"Other","Midwest","Evening","Thursday",6,"Mobile",9,3,1,-1.7781576254649,2,1,37,3,0.430211610097008,0,1,0.0329538194136694,61.1603087629192,0.0130353372273962
4928,4,2.38017604930107,1,87,1,"Side Banner","Text","35-44","Female","South","Afternoon","Sunday",7,"Mobile",7,7,1,-1.05568578930278,10,0,179,30,3.62529268936374,0,0,0.0900460859131999,77.3798394366167,0
